'','','TRAVESSA CARLOS ALBERTO ORIA'
'-38.5898195','-3.7296885','TRAVESSA CARLOS ARAUJO'
'-38.5857885','-3.6954219','TRAVESSA CARLOS CHAGAS'
'-38.4804529','-3.7747725','TRAVESSA CARLOS RIBEIRO PAMPLONA'
'','','TRAVESSA CARLOS SILVA'
'-38.5983976','-3.8283735','TRAVESSA CARLOS TERTULIANO'
'-38.5136109','-3.742997','TRAVESSA CARLOS VASCONCELOS'
'-38.5843777','-3.6961329','TRAVESSA CAROL'
'-38.5957836','-3.804703','TRAVESSA CAROLINA DE ANDRADE'
'','','TRAVESSA CASSIA'
'-38.4688506','-3.8003235','TRAVESSA CASTELO BRANCO'
'-38.5816599','-3.698628','TRAVESSA CASTELO'
'-38.5715371','-3.704315','TRAVESSA CASTRO ALVES'
'-38.5764745','-3.753524','TRAVESSA CATUENSE'
'-38.58146','-3.7098255','TRAVESSA CAUBI'
'-38.5654228','-3.8239148','TRAVESSA CAVAN'
'','','TRAVESSA CEARA'
'-38.5866825','-3.7023855','TRAVESSA CECI'
'-38.5979356','-3.7361073','TRAVESSA CELINA SILVA'
'-38.5777156','-3.7274615','TRAVESSA CEMEC'
'-38.5939271','-3.8147885','TRAVESSA CEREJEIRAS'
'-38.5850388','-3.7771594','TRAVESSA CERES'
'-38.4715314','-3.7708585','TRAVESSA CERVANTES'
'','','TRAVESSA CESAR CALS II'
'','','TRAVESSA CESAR CALS'
'-38.6107001','-3.8076212','TRAVESSA CESARINA BATISTA'
'','','TRAVESSA CESARIO'
'-38.4927568','-3.820189','TRAVESSA CHACRINHA'
'-38.4962065','-3.8084175','TRAVESSA CHAVES'
'-38.6041378','-3.7545477','TRAVESSA CHICO MENDES'
'-38.5220024','-3.7875214','TRAVESSA CHICO MOTA'
'-38.5627385','-3.705965','TRAVESSA CICERO HERMINIO'
'-38.567714','-3.809225','TRAVESSA CICERO'
'-38.5203771','-3.7195491','TRAVESSA CIDAO'
'-38.5428976','-3.7948201','TRAVESSA CINNCO'
'-38.5816775','-3.7388758','TRAVESSA CIONE'
'-38.5572677','-3.7141746','TRAVESSA CIRANDINHA'
'-38.5588904','-3.7558015','TRAVESSA CIRO GOMES'
'-38.4764364','-3.846911','TRAVESSA CLARA NUNES'
'-38.5691965','-3.8303755','TRAVESSA CLARINDO'
'','','TRAVESSA CLAUDIO GUIMARAES'
'-38.5717898','-3.748993','TRAVESSA CLAUDIO MANOEL'
'-38.474698','-3.8128475','TRAVESSA CLEBER MESQUITA'
'-38.560172','-3.706971','TRAVESSA COIMBRA'
'-38.4691167','-3.7755789','TRAVESSA COLINAS'
'-38.5550584','-3.773326','TRAVESSA COLOMBO'
'-38.5671884','-3.7058005','TRAVESSA COLONIA'
'-38.591415','-3.8020145','TRAVESSA COMENDADOR GARCIA'
'-38.579317','-3.7146795','TRAVESSA CONCEICAO'
'-38.5671425','-3.719343','TRAVESSA CONDOR'
'-38.581457','-3.7388514','TRAVESSA CONGO'
'-38.5765326','-3.7547434','TRAVESSA CONSELHEIRO'
'-38.5595806','-3.72285','TRAVESSA CONTINENTAL'
'','','TRAVESSA COQUERO'
'-38.5575356','-3.710925','TRAVESSA CORACAO DE JESUS'
'-38.5935165','-3.7696919','TRAVESSA COROADO'
'-38.559667','-3.8196875','TRAVESSA COSTA E SILVA'
'-38.5925794','-3.8019895','TRAVESSA COSTA FREIRE'
'-38.5798859','-3.7390163','TRAVESSA COSTA RICA'
'-38.5260651','-3.7247535','TRAVESSA CRATO'
'-38.568712','-3.718061','TRAVESSA CRAVINA'
'','','TRAVESSA CRETA'
'-38.5768721','-3.80126','TRAVESSA CREUZA ROQUE'
'-38.5954346','-3.7303427','TRAVESSA CRISTAL'
'-38.6063939','-3.8049067','TRAVESSA CRISTO REI'
'-38.5814365','-3.7505195','TRAVESSA CROATA'
'-38.5534429','-3.7351755','TRAVESSA CRUZ SALDANHA'
'-38.5046305','-3.866637','TRAVESSA CRUZEIRO 2'
'-38.537377','-3.7509165','TRAVESSA CRUZEIRO DO SUL'
'-38.5025409','-3.8658765','TRAVESSA CRUZEIRO'
'-38.582372','-3.7674735','TRAVESSA CUIABA'
'','','TRAVESSA CURA DARIS'
'-38.56073','-3.705845','TRAVESSA CURA DARS'
'','','TRAVESSA CURIO'
'-38.5056119','-3.844469','TRAVESSA D'
'-38.5129765','-3.7614895','TRAVESSA DA ALEGRIA'
'-38.6006569','-3.748982','TRAVESSA DA AMIZADE'
'','','TRAVESSA DA COSTA'
'-38.5756354','-3.7029509','TRAVESSA DA ESPERANCA'
'-38.6064474','-3.8079721','TRAVESSA DA LIBERDADE'
'-38.492519','-3.8159545','TRAVESSA DA PALMA'
'-38.4767846','-3.8198339','TRAVESSA DA PAZ'
'','','TRAVESSA DA PRATA'
'-38.512145','-3.7711935','TRAVESSA DA PURIFICACAO'
'-38.5844908','-3.7401387','TRAVESSA DA RESISTENCIA'
'-38.4635158','-3.7292888','TRAVESSA DA RUA MANOEL RODRIGUES MONTEIRO'
'-38.5333549','-3.7196605','TRAVESSA DA SAUDADE II'
'-38.5354517','-3.8148008','TRAVESSA DA SAUDADE'
'-38.5771624','-3.701441','TRAVESSA DA SEDE'
'-38.538702','-3.7854265','TRAVESSA DA SILVA'
'-38.618086','-3.794605','TRAVESSA DALLAS'
'-38.5739173','-3.7033703','TRAVESSA DANIEL BRUNO'
'-38.522376','-3.8205115','TRAVESSA DANIELI SOUZA SILVA'
'-38.6098135','-3.8047595','TRAVESSA DANIELLE'
'','','TRAVESSA DARCI'
'-38.5850092','-3.8185795','TRAVESSA DARCY RIBEIRO'
'-38.5809703','-3.7525744','TRAVESSA DAS ANTENAS'
'','','TRAVESSA DAS CRIANCAS'
'-38.5823169','-3.699076','TRAVESSA DAS FLORES'
'-38.4488113','-3.819853','TRAVESSA DAS LARANJEIRAS'
'-38.489033','-3.819504','TRAVESSA DAS MAGNOLIAS'
'-38.5947765','-3.8139115','TRAVESSA DAS MARGARIDAS'
'-38.603725','-3.7556575','TRAVESSA DAS MUDANCAS'
'-38.5147556','-3.7612176','TRAVESSA DAS OLIVEIRAS'
'-38.5562281','-3.713608','TRAVESSA DAS ORQUIDEAS'
'-38.5784651','-3.8317845','TRAVESSA DAS PALMAS'
'-38.5992286','-3.7589829','TRAVESSA DAS PEDRINHAS'
'','','TRAVESSA DAVID PASCOAL'
'-38.5718917','-3.8382183','TRAVESSA DAYSIANE'
'-38.592592','-3.8153615','TRAVESSA DE NAZARE'
'-38.5444761','-3.782228','TRAVESSA DEL SANTOS'
'-38.5830205','-3.7748465','TRAVESSA DEMOIZELE'
'-38.5502256','-3.7867845','TRAVESSA DENIS BELEM'
'-38.5295515','-3.7742926','TRAVESSA DEOCLECIANO CAVALCANTE'
'-38.6289964','-3.7894075','TRAVESSA DESCARTES BRAGA'
'-38.5483919','-3.7116815','TRAVESSA DEUSIMAR'
'-38.574556','-3.836837','TRAVESSA DEZ DE MARCO'
'','','TRAVESSA DEZ'
'-38.5465506','-3.7962099','TRAVESSA DEZESSETE DE SETEMBRO'
'-38.5551756','-3.7772045','TRAVESSA DIANA'
'-38.5165094','-3.7629571','TRAVESSA DIASSIS MARTINS'
'-38.6173697','-3.7941263','TRAVESSA DINAMICA'
'-38.49413','-3.8635874','TRAVESSA DINIZ'
'-38.5900914','-3.7719015','TRAVESSA DIOGO CORREIA'
'-38.6097514','-3.8063475','TRAVESSA DIVINA 1'
'-38.6100482','-3.8057369','TRAVESSA DIVINA II'
'-38.6102473','-3.8055594','TRAVESSA DIVINA III'
'','','TRAVESSA DIVINOPOLIS'
'-38.5801213','-3.6996451','TRAVESSA DO AMOR'
'-38.5822015','-3.7001135','TRAVESSA DO CASTELO'
'-38.5364925','-3.7909175','TRAVESSA DO FIM'
'-38.4718471','-3.77168','TRAVESSA DO GELO'
'-38.4953915','-3.858874','TRAVESSA DO GUARANI'
'-38.459273','-3.7310508','TRAVESSA DO LANCHE'
'-38.4472629','-3.815608','TRAVESSA DO LIRIO'
'-38.582206','-3.7880599','TRAVESSA DO MEIO'
'-38.5557295','-3.7092505','TRAVESSA DO MELAO'
'-38.6028278','-3.7097309','TRAVESSA DO PRADO'
'-38.5784039','-3.8352536','TRAVESSA DO SOL NASCENTE 1'
'-38.5787746','-3.8351803','TRAVESSA DO SOL NASCENTE 2'
'-38.5788986','-3.8351424','TRAVESSA DO SOL NASCENTE 3'
'-38.5746036','-3.836676','TRAVESSA DO SOL NASCENTE'
'-38.5762063','-3.8362148','TRAVESSA DO SOL UM'
'','','TRAVESSA DO SOL'
'-38.5695764','-3.7039256','TRAVESSA DO SOSSEGO'
'-38.5327651','-3.7197076','TRAVESSA DO TRILHO'
'-38.578223','-3.717697','TRAVESSA DO VALE'
'-38.5268702','-3.8015886','TRAVESSA DOIS DE ABRIL'
'-38.6048454','-3.7973882','TRAVESSA DOIS IRMAOS'
'-38.58015','-3.6960043','TRAVESSA DOIS'
'-38.6027247','-3.7082549','TRAVESSA DOLORES DE ALENCAR'
'','','TRAVESSA DOLORES DURAN'
'-38.54378','-3.820532','TRAVESSA DOM MANUEL'
'-38.6033069','-3.7203323','TRAVESSA DOM MEYER'
'-38.5145917','-3.8402083','TRAVESSA DOMINGOS ALVES RIBEIRO'
'-38.5748839','-3.7040729','TRAVESSA DOMINGOS DA VEIGA'
'-38.5707916','-3.74968','TRAVESSA DOMINGOS LOPES'
'-38.5894034','-3.7419287','TRAVESSA DONA LUZIA'
'-38.4863413','-3.8291667','TRAVESSA DORALICE'
'-38.5790686','-3.7272124','TRAVESSA DOS CAVALOS'
'-38.5805955','-3.7001611','TRAVESSA DOS HOLANDESES'
'-38.4930583','-3.8706217','TRAVESSA DOS ISRAELITAS'
'-38.5397266','-3.7181525','TRAVESSA DOS NAVEGANTES'
'-38.6038111','-3.7966335','TRAVESSA DOS PALMARES'
'','','TRAVESSA DOS PARLAMENTARES'
'-38.5723388','-3.7480943','TRAVESSA DOS PINHAIS'
'-38.5464391','-3.712836','TRAVESSA DOS POMBOS'
'-38.5527791','-3.7935565','TRAVESSA DOS SONHOS'
'-38.5046812','-3.8638295','TRAVESSA DULCE MONTEIRO'
'-38.5822651','-3.820188','TRAVESSA DUTERVIL'
'-38.6007168','-3.7207655','TRAVESSA EDILENE'
'-38.5737314','-3.7309085','TRAVESSA EDINOPLIS'
'','','TRAVESSA EDMUNDO FALCAO'
'-38.5980147','-3.7358166','TRAVESSA EDNA NEVES'
'-38.5984528','-3.7909141','TRAVESSA EDSON MARTINS'
'-38.5459884','-3.7666605','TRAVESSA EDUARDO ANGELIM'
'-38.5803753','-3.7041645','TRAVESSA EDUARDO DE OLIVEIRA'
'-38.620163','-3.8167985','TRAVESSA EDVALDO BEZERRA'
'-38.6022645','-3.7092258','TRAVESSA EDVALDO SANTIAGO'
'-38.4875694','-3.7718902','TRAVESSA EFESIO'
'-38.6114769','-3.7988155','TRAVESSA ELIANE GONDIM'
'-38.4808579','-3.8238834','TRAVESSA ELIEL'
'-38.4940159','-3.8162438','TRAVESSA ELISIARIO MENDES'
'-38.6045461','-3.8191321','TRAVESSA ELIZA DE OLIVEIRA'
'-38.5836817','-3.6988963','TRAVESSA ELIZETE CARDOSO'
'-38.51361','-3.761432','TRAVESSA ELIZIANE'
'-38.4925603','-3.8201793','TRAVESSA ELVIS PRESLEY'
'','','TRAVESSA EMBRATEL'
'-38.5874818','-3.7493028','TRAVESSA EMILIA BORBIA'
'-38.6047696','-3.7772535','TRAVESSA EMILIO DE MENEZES'
'-38.568451','-3.80282','TRAVESSA EMILIO SA'
'','','TRAVESSA EMILIO'
'-38.5766834','-3.7006135','TRAVESSA ENCANTO DA BARRA'
'-38.4592865','-3.7956895','TRAVESSA EPITACIO RIBEIRO'
'-38.5625286','-3.7358905','TRAVESSA ERICO MOTA'
'-38.5596999','-3.7193693','TRAVESSA ESMERALDA'
'-38.573534','-3.783885','TRAVESSA ESPANHA'
'-38.5204877','-3.8281822','TRAVESSA ESPECIAL'
'-38.5573041','-3.7748367','TRAVESSA ESPERANCA 2'
'-38.5979659','-3.7872446','TRAVESSA ESPERANCA'
'-38.5662222','-3.7505084','TRAVESSA ESPIRITO SANTO'
'-38.5374544','-3.751201','TRAVESSA ESTRELA DO MAR'
'-38.4620819','-3.7959905','TRAVESSA EUCLIDES ONOFRE DE SOUSA'
'-38.6052897','-3.8218897','TRAVESSA EUCLIDES PAULINO BARROSO'
'-38.5806339','-3.749127','TRAVESSA EUCLYDES WILCAR'
'-38.4907865','-3.8418155','TRAVESSA EUNICE'
'-38.5985205','-3.817466','TRAVESSA EVANDIR JUNIOR'
'-38.5771444','-3.731465','TRAVESSA EVANDRO LUZ'
'','','TRAVESSA EVILASIO ALMEIDA MIRANDA'
'-38.5435391','-3.7703514','TRAVESSA FABIANO'
'-38.5842988','-3.8346644','TRAVESSA FABRICIO RONIE SABOIA DE SOUSA'
'-38.584625','-3.7401469','TRAVESSA FAFA'
'-38.5636106','-3.786952','TRAVESSA FAGUNDES VARELA'
'-38.5955015','-3.825965','TRAVESSA FALCAO'
'-38.5744899','-3.8316189','TRAVESSA FELICIDADE'
'-38.5458604','-3.7581165','TRAVESSA FELIPE CAMARAO'
'','','TRAVESSA FELIPE'
'-38.5953241','-3.7298995','TRAVESSA FELISTEU'
'-38.5562136','-3.7138495','TRAVESSA FELIZ'
'-38.6100835','-3.807267','TRAVESSA FERNANDES'
'','','TRAVESSA FERNANDO AQUINO'
'-38.568202','-3.7169125','TRAVESSA FERREIRA DOS SANTOS 1'
'-38.5666934','-3.71768','TRAVESSA FERREIRA DOS SANTOS 2'
'-38.5682719','-3.716891','TRAVESSA FERREIRA DOS SANTOS'
'-38.529495','-3.792516','TRAVESSA FERREIRA LIMA'
'','','TRAVESSA FLAMENGO'
'-38.5046576','-3.8519219','TRAVESSA FLAMENGUINHO'
'-38.4813475','-3.847231','TRAVESSA FLAVIA CAMILLY DE OLIVEIRA'
'-38.4812896','-3.8458935','TRAVESSA FLAVIA CAMILY DE OLIVEIRA'
'-38.5807216','-3.7143738','TRAVESSA FLOR DE LIS'
'-38.5957589','-3.8267795','TRAVESSA FLOR DO CAMPO'
'-38.5804771','-3.7145085','TRAVESSA FLOR DO LIRIO 1'
'-38.580551','-3.7144774','TRAVESSA FLOR DO LIRIO 2'
'-38.5807893','-3.714274','TRAVESSA FLOR DO LIRIO'
'-38.5057179','-3.8622057','TRAVESSA FLORESTA'
'-38.5113821','-3.76122','TRAVESSA FORMOSA'
'-38.4727573','-3.7745044','TRAVESSA FRAMBOESA'
'-38.563586','-3.7942489','TRAVESSA FRANCA'
'-38.5557544','-3.8147115','TRAVESSA FRANCANA'
'-38.5673276','-3.839875','TRAVESSA FRANCISCA MARIA DA CONCEICAO'
'-38.5527006','-3.7382145','TRAVESSA FRANCISCA RANGEL'
'-38.4925223','-3.8670786','TRAVESSA FRANCISCA RAQUEL'
'-38.600391','-3.8009492','TRAVESSA FRANCISCANO'
'-38.568662','-3.8316218','TRAVESSA FRANCISCO ALEGIO'
'-38.5966327','-3.8260315','TRAVESSA FRANCISCO ALMEIDA'
'-38.4750223','-3.7234848','TRAVESSA FRANCISCO ALVES PEREIRA'
'-38.5126247','-3.8384017','TRAVESSA FRANCISCO ALVES RIBEIRO'
'-38.57045','-3.705664','TRAVESSA FRANCISCO CALACA'
'-38.4698619','-3.7763973','TRAVESSA FRANCISCO DANTAS'
'','','TRAVESSA FRANCISCO DE ASSIS SILVA'
'-38.6084099','-3.8049836','TRAVESSA FRANCISCO FACANHA'
'-38.5582','-3.755514','TRAVESSA FRANCISCO FRANCO'
'-38.4774748','-3.8214723','TRAVESSA FRANCISCO GUIMARAES'
'-38.6069494','-3.8061919','TRAVESSA FRANCISCO MACHADO'
'-38.6044915','-3.7557555','TRAVESSA FRANCISCO RAMOS'
'-38.589645','-3.8039332','TRAVESSA FRANCISCO RIBEIRO'
'-38.5603582','-3.80508','TRAVESSA FRANCISCO VASCONCELOS'
'-38.5840494','-3.80883','TRAVESSA FRANCISCO VIANA'
'-38.5687595','-3.832077','TRAVESSA FRANCISCOO ALEGIO'
'-38.5017545','-3.840088','TRAVESSA FREDERICO PAIVA'
'-38.4937965','-3.8197035','TRAVESSA FREDERICO SEVERO'
'-38.4986236','-3.7911105','TRAVESSA FREI GASPAR'
'-38.593935','-3.7746935','TRAVESSA FREITAS LIMA'
'-38.5624692','-3.8127037','TRAVESSA FRIEZIO BARROSO'
'-38.5161649','-3.7967475','TRAVESSA GABRIEL AGUIAR'
'-38.4795968','-3.821854','TRAVESSA GAMBOA'
'-38.5943805','-3.756606','TRAVESSA GARANDIR'
'-38.5220081','-3.818515','TRAVESSA GARCA'
'-38.5966415','-3.748897','TRAVESSA GENIBAU'
'-38.5951504','-3.8071526','TRAVESSA GENILSON'
'-38.6023691','-3.752227','TRAVESSA GENOVA'
'-38.5201458','-3.8278436','TRAVESSA GENTILANDIA'
'','','TRAVESSA GEOVANA'
'-38.625408','-3.7843324','TRAVESSA GERALDO BARBOSA'
'-38.4897836','-3.7688585','TRAVESSA GERALDO MAGALHAES'
'-38.5730937','-3.8301726','TRAVESSA GERARDO MENDES'
'-38.5751275','-3.830446','TRAVESSA GERONCIO BEZERRA'
'-38.6072224','-3.7150272','TRAVESSA GESSICA'
'-38.4662275','-3.8015235','TRAVESSA GETULIO VARGAS'
'-38.5136249','-3.774364','TRAVESSA GIRAO'
'-38.4724741','-3.752859','TRAVESSA GISELDA CYSNE'
'','','TRAVESSA GLACIAL'
'-38.5953705','-3.7585605','TRAVESSA GLORIA DE DOURADO'
'-38.5671285','-3.7856665','TRAVESSA GODOFREDO MACIEL 1'
'-38.5672806','-3.7862815','TRAVESSA GODOFREDO MACIEL 2'
'','','TRAVESSA GOIABEIRAS'
'-38.6016785','-3.7518502','TRAVESSA GOIANESA'
'-38.5652675','-3.7570096','TRAVESSA GOIAS'
'-38.6108795','-3.7841485','TRAVESSA GOLFO'
'-38.5656246','-3.7797183','TRAVESSA GOMES DE NEVES'
'','','TRAVESSA GOMES NEVES'
'-38.6058181','-3.7963325','TRAVESSA GOMES PASSOS'
'-38.569414','-3.726284','TRAVESSA GONCALO'
'-38.5717007','-3.7481562','TRAVESSA GONCALVES A RODRIGUES'
'-38.5695627','-3.8122208','TRAVESSA GONZAGUINHA'
'-38.5754819','-3.712944','TRAVESSA GRACA ARANHA'
'-38.5214665','-3.818755','TRAVESSA GRACA'
'-38.520769','-3.7606725','TRAVESSA GRAVATAI'
'-38.5115675','-3.7619945','TRAVESSA GRAVINO'
'-38.573572','-3.7018965','TRAVESSA GRITO DE ALERTA'
'','','TRAVESSA GROELANDIA'
'-38.585129','-3.8048295','TRAVESSA GUAIUBA'
'-38.5158496','-3.7389695','TRAVESSA GUANABARA'
'-38.5755764','-3.7591575','TRAVESSA GUARANI'
'-38.6092586','-3.7945012','TRAVESSA GUARARAPES'
'-38.620112','-3.7958604','TRAVESSA GUARAREMA'
'-38.5099465','-3.7640085','TRAVESSA GUARUJA'
'-38.5428228','-3.7828004','TRAVESSA GUERRA JUNQUEIRO'
'-38.5812906','-3.7385835','TRAVESSA GUINE'
'-38.4706091','-3.8003699','TRAVESSA GUIOMAR NOVAES'
'-38.5817017','-3.820825','TRAVESSA GULHERME ROCHA'
'-38.5882256','-3.739882','TRAVESSA GUSTAVO CORREIA LIMA'
'-38.5832062','-3.8085896','TRAVESSA GUTEMBERGUE'
'','','TRAVESSA H'
'-38.5779082','-3.7239455','TRAVESSA HAVAI'
'-38.5848351','-3.8134525','TRAVESSA HAVANA'
'','','TRAVESSA HELENA MARIA'
'-38.5637414','-3.7606515','TRAVESSA HELENO MOURA'
'-38.5143575','-3.737089','TRAVESSA HERACLITO GRACA'
'-38.5978588','-3.8244521','TRAVESSA HERCULANO PENA'
'-38.5291924','-3.7934915','TRAVESSA HERMES'
'-38.5881201','-3.710371','TRAVESSA HILDEBRANDO MELO'
'-38.545578','-3.8056925','TRAVESSA HILDEBRANDO PEREIRA'
'-38.6040155','-3.757035','TRAVESSA HILDEHT'
'-38.5053922','-3.7456495','TRAVESSA HILDETE'
'-38.5626176','-3.799619','TRAVESSA HOLANDA'
'','','TRAVESSA HOLANDESA'
'-38.5016417','-3.8561076','TRAVESSA HONG KONG'
'-38.5881004','-3.7670548','TRAVESSA HUGO BEZERRA'
'-38.5969036','-3.80698','TRAVESSA HUMBERTO DE ALMEIDA'
'-38.6073805','-3.8193765','TRAVESSA I'
'-38.583733','-3.7759505','TRAVESSA IANEI'
'-38.5841666','-3.775706','TRAVESSA IANES'
'-38.4736567','-3.7733499','TRAVESSA IBIAPABA'
'-38.5419393','-3.7841727','TRAVESSA ICARAINA'
'-38.538608','-3.7851353','TRAVESSA IGUATU'
'','','TRAVESSA ILDA BEZERRA'
'-38.5678727','-3.716997','TRAVESSA IMPAR'
'-38.5634945','-3.8121385','TRAVESSA IMPERATRIZ'
'','','TRAVESSA IMPERIAL'
'-38.5974565','-3.8263325','TRAVESSA INA BRITO'
'-38.5096462','-3.7661097','TRAVESSA INTEGRAL'
'-38.6026372','-3.8181539','TRAVESSA IPANEMA'
'-38.5697644','-3.751996','TRAVESSA IPE'
'-38.6103167','-3.8043981','TRAVESSA IPIRANGA'
'-38.5243895','-3.7602395','TRAVESSA IPITANGA'
'-38.4940831','-3.8633365','TRAVESSA IRACEMA'
'-38.583967','-3.819294','TRAVESSA IRAGUACU'
'-38.4610635','-3.7959432','TRAVESSA ISABEL BARBOSA'
'-38.588669','-3.7494625','TRAVESSA ISAC NEWTON'
'-38.5478159','-3.767128','TRAVESSA ISAIE BORIS'
'-38.53858','-3.7296575','TRAVESSA ISMENIA'
'-38.5635064','-3.8071465','TRAVESSA ITACYRA'
'-38.5209192','-3.8278971','TRAVESSA ITAGUARI'
'-38.5648004','-3.793794','TRAVESSA ITALIA'
'-38.562737','-3.810824','TRAVESSA ITAPERY'
'-38.6160174','-3.8164545','TRAVESSA ITAPUA'
'-38.6027494','-3.794401','TRAVESSA ITU'
'-38.547985','-3.784709','TRAVESSA ITURAMA'
'-38.5962128','-3.7969643','TRAVESSA IVOLANDIA'
'-38.565659','-3.8236535','TRAVESSA JABOTICABA'
'-38.581715','-3.8286011','TRAVESSA JACARANDA'
'-38.5810974','-3.7021775','TRAVESSA JACAUNA'
'-38.5852773','-3.7109761','TRAVESSA JACI'
'-38.5488945','-3.716852','TRAVESSA JACINTO MATOS'
'-38.5150354','-3.7559726','TRAVESSA JACKELINE'
'-38.582323','-3.6981415','TRAVESSA JACKSON DO PANDEIRO'
'','','TRAVESSA JACO'
'-38.566269','-3.7083445','TRAVESSA JACOBINA'
'','','TRAVESSA JADER DE FIGUEIREDO CORREIA'
'-38.5028335','-3.7325107','TRAVESSA JAGUARIBE'
'-38.5132755','-3.7715669','TRAVESSA JAIME ANDRADE'
'','','TRAVESSA JAIR RODRIQUES'
'-38.4979129','-3.852176','TRAVESSA JALISCO'
'-38.5862903','-3.7108918','TRAVESSA JANDIRA'
'','','TRAVESSA JANETE'
'-38.4793479','-3.7277216','TRAVESSA JANGADEIRO'
'-38.514719','-3.75674','TRAVESSA JAQUELINE'
'-38.471024','-3.848616','TRAVESSA JARDAS DE ALENCAR'
'-38.5782869','-3.778762','TRAVESSA JARDIM HORIZONTAL'
'-38.5881349','-3.806315','TRAVESSA JARDIM SILVEIRA'
'-38.6291911','-3.79626','TRAVESSA JARDIM'
'','','TRAVESSA JATAI'
'-38.5402194','-3.8079375','TRAVESSA JATOBAS'
'-38.5749748','-3.7038733','TRAVESSA JERONIMO DE ALBUQUERQUE'
'-38.5999105','-3.721361','TRAVESSA JESUS CRISTO'
'-38.6096605','-3.7988915','TRAVESSA JM MELO'
'-38.6097415','-3.804086','TRAVESSA JOANA BATISTA'
'-38.5634912','-3.8112717','TRAVESSA JOANA DARC'
'-38.6005326','-3.7361878','TRAVESSA JOAO ALFREDO'
'-38.5624671','-3.784059','TRAVESSA JOAO ARAUJO'
'-38.5752858','-3.7880853','TRAVESSA JOAO AREAS'
'-38.5752241','-3.7879976','TRAVESSA JOAO ARES'
'-38.4823215','-3.727259','TRAVESSA JOAO ARRUDA'
'-38.5556985','-3.712958','TRAVESSA JOAO BARBOSA LIMA'
'-38.6258951','-3.7849643','TRAVESSA JOAO CORREIA'
'-38.4928814','-3.857854','TRAVESSA JOAO CRISPIM'
'-38.5493555','-3.795542','TRAVESSA JOAO DE FRANCA'
'-38.5698258','-3.7793379','TRAVESSA JOAO EVANGELISTA'
'-38.5316871','-3.7201846','TRAVESSA JOAO FELIPE'
'-38.5757701','-3.840216','TRAVESSA JOAO HENRIQUE'
'-38.5875376','-3.8283185','TRAVESSA JOAO JACO'
'-38.4817493','-3.8513085','TRAVESSA JOAO LEITAO'
'-38.4982706','-3.7721341','TRAVESSA JOAO MARQUES'
'-38.4991922','-3.8113744','TRAVESSA JOAO MEDEIROS'
'-38.527717','-3.7589254','TRAVESSA JOAO NOGUEIRA'
'-38.5753394','-3.821344','TRAVESSA JOAO PAULO'
'-38.4530763','-3.8322137','TRAVESSA JOAO PEREIRA'
'-38.5923774','-3.7971368','TRAVESSA JOAO RAMALHO'
'-38.5777381','-3.7853045','TRAVESSA JOAO SABINO'
'-38.5782259','-3.757846','TRAVESSA JOAO SALDANHA'
'-38.6185804','-3.794606','TRAVESSA JOAO VITOR'
'-38.581139','-3.805749','TRAVESSA JOAQUIM ALFREDO'
'-38.5722854','-3.826293','TRAVESSA JOAQUIM DOS SANTOS'
'-38.5745805','-3.8300465','TRAVESSA JOAQUIM FACUNDO'
'','','TRAVESSA JOAQUIM LIMA'
'-38.4957419','-3.820022','TRAVESSA JOAQUIM PESSOA'
'-38.5673445','-3.717134','TRAVESSA JOAQUIM PINTO'
'-38.4994198','-3.8099923','TRAVESSA JOAQUIM SABINO'
'-38.5454365','-3.7249695','TRAVESSA JOEL MONTEIRO'
'-38.4647892','-3.7962441','TRAVESSA JOEL SANTOS'
'-38.5854149','-3.7744765','TRAVESSA JORDANIA'
'-38.4855781','-3.839031','TRAVESSA JORDAO'
'-38.5236425','-3.8534475','TRAVESSA JORGE VIEIRA'
'-38.5986681','-3.7842039','TRAVESSA JOSE ABILIO'
'-38.5561075','-3.724661','TRAVESSA JOSE ALEXANDRE'
'-38.4649166','-3.796723','TRAVESSA JOSE AMAURY'
'-38.5287404','-3.7732585','TRAVESSA JOSE AUGUSTO'
'-38.5427491','-3.7415242','TRAVESSA JOSE BASTOS'
'-38.56119','-3.7061504','TRAVESSA JOSE BONIFACIO'
'','','TRAVESSA JOSE BUSON'
'','','TRAVESSA JOSE CANDIDO'
'-38.5034654','-3.8669705','TRAVESSA JOSE CARMO BARBOSA'
'','','TRAVESSA JOSE CLAUDIO GURGEL COSTA LIMA'
'-38.5801642','-3.7240318','TRAVESSA JOSE DE ALENCAR'
'','','TRAVESSA JOSE DE ARAUJO'
'-38.5810936','-3.7486345','TRAVESSA JOSE GOMES'
'-38.5599101','-3.756779','TRAVESSA JOSE GUILARDO 2'
'','','TRAVESSA JOSE JOAQUIM'
'-38.5069169','-3.7874024','TRAVESSA JOSE LEON'
'-38.5043395','-3.7881965','TRAVESSA JOSE LEONIDAS'
'-38.5496136','-3.7940235','TRAVESSA JOSE LITO DE OLIVEIRA'
'-38.5621744','-3.8303052','TRAVESSA JOSE LOURENCO'
'-38.5562335','-3.7126665','TRAVESSA JOSE MARQUES MESQUITA'
'-38.4984512','-3.8657202','TRAVESSA JOSE MARQUES'
'-38.6024877','-3.788454','TRAVESSA JOSE MARTINS'
'','','TRAVESSA JOSE MAURO'
'-38.6009629','-3.7525955','TRAVESSA JOSE MENDONCA'
'-38.5597251','-3.782201','TRAVESSA JOSE MENELEU'
